run,log_file,idx,vt_s,dt_s,action,channel,x,y,result
3,r03_20260912_230021.jsonl,31,265.0,6.0,measure,2,400.0,0.0,direction
3,r03_20260912_230021.jsonl,32,271.0,6.0,measure,9,400.0,0.0,direction
3,r03_20260912_230021.jsonl,33,304.302,33.302,clear,9,468.192,-123.996,success
3,r03_20260912_230021.jsonl,34,338.604,34.302,measure,16,400.0,0.0,direction
3,r03_20260912_230021.jsonl,35,424.604,86.0,measure,15,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,36,430.604,6.0,measure,17,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,37,436.604,6.0,measure,14,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,38,442.604,6.0,measure,13,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,39,448.604,6.0,measure,12,200.0,346.41,direction
3,r03_20260912_230021.jsonl,40,454.604,6.0,measure,11,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,41,460.604,6.0,measure,7,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,42,466.604,6.0,measure,6,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,43,472.604,6.0,measure,5,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,44,478.604,6.0,measure,4,200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,45,484.604,6.0,measure,18,200.0,346.41,direction
3,r03_20260912_230021.jsonl,46,490.604,6.0,measure,8,200.0,346.41,direction
3,r03_20260912_230021.jsonl,47,576.604,86.0,measure,7,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,48,582.604,6.0,measure,6,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,49,588.604,6.0,measure,5,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,50,594.604,6.0,measure,11,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,51,600.604,6.0,measure,4,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,52,606.604,6.0,measure,13,-200.0,346.41,direction
3,r03_20260912_230021.jsonl,53,612.604,6.0,measure,14,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,54,618.604,6.0,measure,15,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,55,624.604,6.0,measure,17,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,56,630.604,6.0,measure,1,-200.0,346.41,direction
3,r03_20260912_230021.jsonl,57,636.604,6.0,measure,19,-200.0,346.41,no_signal
3,r03_20260912_230021.jsonl,58,696.819,60.215,measure,8,-410.157,517.629,direction
3,r03_20260912_230021.jsonl,59,702.868,6.049,clear,8,-409.086,522.764,success
3,r03_20260912_230021.jsonl,60,813.437,110.569,measure,7,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,61,819.437,6.0,measure,6,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,62,825.437,6.0,measure,5,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,63,831.437,6.0,measure,11,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,64,837.437,6.0,measure,4,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,65,843.437,6.0,measure,14,-400.0,0.0,direction
3,r03_20260912_230021.jsonl,66,849.437,6.0,measure,15,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,67,855.437,6.0,measure,17,-400.0,0.0,no_signal
3,r03_20260912_230021.jsonl,68,861.437,6.0,measure,19,-400.0,0.0,direction
3,r03_20260912_230021.jsonl,69,867.437,6.0,measure,3,-400.0,0.0,direction
3,r03_20260912_230021.jsonl,70,914.576,47.14,measure,1,-529.545,-159.78,direction
3,r03_20260912_230021.jsonl,71,922.42,7.844,clear,1,-540.968,-168.248,success
3,r03_20260912_230021.jsonl,72,959.623,37.203,measure,3,-520.157,-322.869,direction
3,r03_20260912_230021.jsonl,73,966.211,6.587,clear,3,-518.122,-315.198,success
3,r03_20260912_230021.jsonl,74,1036.141,69.93,measure,4,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,75,1042.141,6.0,measure,5,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,76,1048.141,6.0,measure,6,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,77,1054.141,6.0,measure,7,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,78,1060.141,6.0,measure,11,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,79,1066.141,6.0,measure,15,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,80,1072.141,6.0,measure,17,-200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,81,1078.141,6.0,measure,20,-200.0,-346.41,direction
3,r03_20260912_230021.jsonl,82,1084.141,6.0,measure,14,-200.0,-346.41,direction
3,r03_20260912_230021.jsonl,83,1170.141,86.0,measure,15,200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,84,1176.141,6.0,measure,11,200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,85,1182.141,6.0,measure,17,200.0,-346.41,direction
3,r03_20260912_230021.jsonl,86,1188.141,6.0,measure,7,200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,87,1194.141,6.0,measure,6,200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,88,1200.141,6.0,measure,5,200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,89,1206.141,6.0,measure,4,200.0,-346.41,no_signal
3,r03_20260912_230021.jsonl,90,1212.141,6.0,measure,10,200.0,-346.41,direction
3,r03_20260912_230021.jsonl,91,1218.141,6.0,measure,17,200.0,-346.41,direction
3,r03_20260912_230021.jsonl,92,1368.907,150.767,measure,10,454.333,331.271,direction
3,r03_20260912_230021.jsonl,93,1377.253,8.346,clear,10,442.945,319.016,success
3,r03_20260912_230021.jsonl,94,1536.501,159.248,measure,11,919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,95,1542.501,6.0,measure,7,919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,96,1548.501,6.0,measure,6,919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,97,1554.501,6.0,measure,5,919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,98,1560.501,6.0,measure,15,919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,99,1566.501,6.0,measure,4,919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,100,1572.501,6.0,measure,2,919.239,919.239,direction
3,r03_20260912_230021.jsonl,101,1578.501,6.0,measure,12,919.239,919.239,direction
3,r03_20260912_230021.jsonl,102,1715.041,136.54,measure,12,645.178,1517.116,near
3,r03_20260912_230021.jsonl,103,1720.041,5.0,clear,12,645.178,1517.116,success
3,r03_20260912_230021.jsonl,104,1723.041,3.0,clear,12,645.178,1517.116,no_target_in_range
3,r03_20260912_230021.jsonl,105,1795.188,72.147,measure,11,950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,106,1801.188,6.0,measure,15,950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,107,1807.188,6.0,measure,7,950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,108,1813.188,6.0,measure,6,950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,109,1819.188,6.0,measure,5,950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,110,1825.188,6.0,measure,4,950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,111,2026.89,201.702,measure,4,1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,112,2032.89,6.0,measure,5,1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,113,2038.89,6.0,measure,6,1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,114,2044.89,6.0,measure,7,1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,115,2050.89,6.0,measure,11,1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,116,2056.89,6.0,measure,15,1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,117,2062.89,6.0,measure,2,1645.448,950.0,direction
3,r03_20260912_230021.jsonl,118,2158.138,95.247,measure,2,1668.31,499.343,direction
3,r03_20260912_230021.jsonl,119,2165.022,6.885,clear,2,1669.867,490.048,success
3,r03_20260912_230021.jsonl,120,2279.301,114.279,measure,4,1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,121,2285.301,6.0,measure,5,1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,122,2291.301,6.0,measure,6,1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,123,2297.301,6.0,measure,7,1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,124,2303.301,6.0,measure,11,1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,125,2309.301,6.0,measure,15,1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,126,2315.301,6.0,measure,16,1900.0,0.0,direction
3,r03_20260912_230021.jsonl,127,2441.301,126.0,measure,15,1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,128,2447.301,6.0,measure,11,1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,129,2453.301,6.0,measure,7,1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,130,2459.301,6.0,measure,6,1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,131,2465.301,6.0,measure,5,1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,132,2471.301,6.0,measure,4,1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,133,2477.301,6.0,measure,16,1300.0,0.0,direction
3,r03_20260912_230021.jsonl,134,2589.683,112.382,measure,16,803.444,-204.215,direction
3,r03_20260912_230021.jsonl,135,2596.644,6.96,clear,16,793.656,-203.689,success
3,r03_20260912_230021.jsonl,136,2747.941,151.297,measure,15,919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,137,2753.941,6.0,measure,11,919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,138,2759.941,6.0,measure,7,919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,139,2765.941,6.0,measure,6,919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,140,2771.941,6.0,measure,5,919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,141,2777.941,6.0,measure,4,919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,142,2783.941,6.0,measure,17,919.239,-919.239,direction
3,r03_20260912_230021.jsonl,143,2935.313,151.372,measure,15,1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,144,2941.313,6.0,measure,11,1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,145,2947.313,6.0,measure,7,1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,146,2953.313,6.0,measure,6,1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,147,2959.313,6.0,measure,5,1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,148,2965.313,6.0,measure,4,1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,149,3167.015,201.702,measure,4,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,150,3173.015,6.0,measure,5,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,151,3179.015,6.0,measure,6,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,152,3185.015,6.0,measure,7,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,153,3191.015,6.0,measure,11,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,154,3197.015,6.0,measure,15,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,155,3203.015,6.0,measure,17,950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,156,3411.187,208.172,measure,15,-0.0,-1300.0,no_signal
3,r03_20260912_230021.jsonl,157,3417.187,6.0,measure,11,-0.0,-1300.0,no_signal
3,r03_20260912_230021.jsonl,158,3423.187,6.0,measure,7,-0.0,-1300.0,no_signal
3,r03_20260912_230021.jsonl,159,3429.187,6.0,measure,6,-0.0,-1300.0,no_signal
3,r03_20260912_230021.jsonl,160,3435.187,6.0,measure,5,-0.0,-1300.0,no_signal
3,r03_20260912_230021.jsonl,161,3441.187,6.0,measure,4,-0.0,-1300.0,no_signal
3,r03_20260912_230021.jsonl,162,3447.187,6.0,measure,17,-0.0,-1300.0,direction
3,r03_20260912_230021.jsonl,163,3515.402,68.215,measure,17,47.205,-1612.531,no_signal
3,r03_20260912_230021.jsonl,164,3538.402,23.0,measure,17,125.147,-1567.531,direction
3,r03_20260912_230021.jsonl,165,3560.349,21.947,clear,17,44.902,-1594.748,success
3,r03_20260912_230021.jsonl,166,3628.057,67.707,measure,15,-0.0,-1900.0,no_signal
3,r03_20260912_230021.jsonl,167,3634.057,6.0,measure,11,-0.0,-1900.0,no_signal
3,r03_20260912_230021.jsonl,168,3640.057,6.0,measure,7,-0.0,-1900.0,no_signal
3,r03_20260912_230021.jsonl,169,3646.057,6.0,measure,6,-0.0,-1900.0,no_signal
3,r03_20260912_230021.jsonl,170,3652.057,6.0,measure,5,-0.0,-1900.0,no_signal
3,r03_20260912_230021.jsonl,171,3658.057,6.0,measure,4,-0.0,-1900.0,no_signal
3,r03_20260912_230021.jsonl,172,3859.759,201.702,measure,4,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,173,3865.759,6.0,measure,5,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,174,3871.759,6.0,measure,6,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,175,3877.759,6.0,measure,7,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,176,3883.759,6.0,measure,11,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,177,3889.759,6.0,measure,15,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,178,3895.759,6.0,measure,19,-950.0,-1645.448,direction
3,r03_20260912_230021.jsonl,179,3901.759,6.0,measure,14,-950.0,-1645.448,no_signal
3,r03_20260912_230021.jsonl,180,4053.131,151.372,measure,15,-919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,181,4059.131,6.0,measure,11,-919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,182,4065.131,6.0,measure,7,-919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,183,4071.131,6.0,measure,6,-919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,184,4077.131,6.0,measure,5,-919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,185,4083.131,6.0,measure,4,-919.239,-919.239,no_signal
3,r03_20260912_230021.jsonl,186,4089.131,6.0,measure,14,-919.239,-919.239,direction
3,r03_20260912_230021.jsonl,187,4198.98,109.849,clear,14,-1206.67,-480.812,success
3,r03_20260912_230021.jsonl,188,4309.83,110.849,measure,20,-919.239,-919.239,direction
3,r03_20260912_230021.jsonl,189,4396.21,86.38,measure,19,-1034.022,-534.079,near
3,r03_20260912_230021.jsonl,190,4401.21,5.0,clear,19,-1034.022,-534.079,success
3,r03_20260912_230021.jsonl,191,4404.21,3.0,clear,19,-1034.022,-534.079,no_target_in_range
3,r03_20260912_230021.jsonl,192,4548.832,144.622,measure,20,-878.989,141.469,direction
3,r03_20260912_230021.jsonl,193,4555.696,6.864,clear,20,-887.326,137.303,success
3,r03_20260912_230021.jsonl,194,4648.679,92.983,measure,15,-1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,195,4654.679,6.0,measure,11,-1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,196,4660.679,6.0,measure,7,-1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,197,4666.679,6.0,measure,6,-1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,198,4672.679,6.0,measure,5,-1300.0,0.0,direction
3,r03_20260912_230021.jsonl,199,4678.679,6.0,measure,4,-1300.0,0.0,no_signal
3,r03_20260912_230021.jsonl,200,4684.679,6.0,measure,5,-1300.0,0.0,direction
3,r03_20260912_230021.jsonl,201,4690.679,6.0,measure,18,-1300.0,0.0,direction
3,r03_20260912_230021.jsonl,202,4898.85,208.172,measure,15,-1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,203,4904.85,6.0,measure,11,-1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,204,4910.85,6.0,measure,7,-1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,205,4916.85,6.0,measure,6,-1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,206,4922.85,6.0,measure,4,-1645.448,-950.0,no_signal
3,r03_20260912_230021.jsonl,207,5124.553,201.702,measure,4,-1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,208,5130.553,6.0,measure,6,-1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,209,5136.553,6.0,measure,7,-1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,210,5142.553,6.0,measure,11,-1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,211,5148.553,6.0,measure,15,-1900.0,0.0,no_signal
3,r03_20260912_230021.jsonl,212,5154.553,6.0,measure,5,-1900.0,0.0,direction
3,r03_20260912_230021.jsonl,213,5160.553,6.0,measure,18,-1900.0,0.0,direction
3,r03_20260912_230021.jsonl,214,5309.024,148.471,measure,5,-1557.967,624.873,near
3,r03_20260912_230021.jsonl,215,5314.024,5.0,clear,5,-1557.967,624.873,success
3,r03_20260912_230021.jsonl,216,5317.024,3.0,clear,5,-1557.967,624.873,no_target_in_range
3,r03_20260912_230021.jsonl,217,5390.363,73.338,measure,4,-1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,218,5396.363,6.0,measure,6,-1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,219,5402.363,6.0,measure,7,-1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,220,5408.363,6.0,measure,11,-1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,221,5414.363,6.0,measure,15,-1645.448,950.0,no_signal
3,r03_20260912_230021.jsonl,222,5420.363,6.0,measure,13,-1645.448,950.0,direction
3,r03_20260912_230021.jsonl,223,5426.363,6.0,measure,18,-1645.448,950.0,direction
3,r03_20260912_230021.jsonl,224,5574.046,147.683,clear,18,-1049.832,557.31,success
3,r03_20260912_230021.jsonl,225,5657.0,82.954,measure,15,-919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,226,5663.0,6.0,measure,11,-919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,227,5669.0,6.0,measure,7,-919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,228,5675.0,6.0,measure,6,-919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,229,5681.0,6.0,measure,4,-919.239,919.239,no_signal
3,r03_20260912_230021.jsonl,230,5687.0,6.0,measure,13,-919.239,919.239,direction
3,r03_20260912_230021.jsonl,231,5791.04,104.04,measure,13,-957.264,1412.978,direction
3,r03_20260912_230021.jsonl,232,5797.602,6.562,clear,13,-960.758,1405.992,success
3,r03_20260912_230021.jsonl,233,5851.542,53.94,measure,11,-950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,234,5857.542,6.0,measure,15,-950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,235,5863.542,6.0,measure,7,-950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,236,5869.542,6.0,measure,6,-950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,237,5875.542,6.0,measure,4,-950.0,1645.448,no_signal
3,r03_20260912_230021.jsonl,238,6077.244,201.702,measure,4,0.0,1900.0,no_signal
3,r03_20260912_230021.jsonl,239,6083.244,6.0,measure,6,0.0,1900.0,no_signal
3,r03_20260912_230021.jsonl,240,6089.244,6.0,measure,7,0.0,1900.0,no_signal
3,r03_20260912_230021.jsonl,241,6095.244,6.0,measure,11,0.0,1900.0,no_signal
3,r03_20260912_230021.jsonl,242,6101.244,6.0,measure,15,0.0,1900.0,no_signal
3,r03_20260912_230021.jsonl,243,6226.244,125.0,measure,15,0.0,1300.0,no_signal
3,r03_20260912_230021.jsonl,244,6232.244,6.0,measure,11,0.0,1300.0,no_signal
3,r03_20260912_230021.jsonl,245,6238.244,6.0,measure,7,0.0,1300.0,no_signal
3,r03_20260912_230021.jsonl,246,6244.244,6.0,measure,6,0.0,1300.0,no_signal
3,r03_20260912_230021.jsonl,247,6250.244,6.0,measure,4,0.0,1300.0,no_signal
3,r03_20260912_230021.jsonl,248,6250.244,0.0,exit,,,,
4,r04_20260912_230035.jsonl,0,0.0,0.0,enter,,,,
4,r04_20260912_230035.jsonl,1,5.0,5.0,measure,1,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,2,11.0,6.0,measure,2,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,3,17.0,6.0,measure,3,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,4,23.0,6.0,measure,4,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,5,29.0,6.0,measure,5,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,6,35.0,6.0,measure,6,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,7,41.0,6.0,measure,7,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,8,47.0,6.0,measure,8,0.0,0.0,direction
4,r04_20260912_230035.jsonl,9,53.0,6.0,measure,9,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,10,59.0,6.0,measure,10,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,11,65.0,6.0,measure,11,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,12,71.0,6.0,measure,12,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,13,77.0,6.0,measure,13,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,14,83.0,6.0,measure,14,0.0,0.0,direction
4,r04_20260912_230035.jsonl,15,89.0,6.0,measure,15,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,16,95.0,6.0,measure,16,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,17,101.0,6.0,measure,17,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,18,107.0,6.0,measure,18,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,19,113.0,6.0,measure,19,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,20,119.0,6.0,measure,20,0.0,0.0,no_signal
4,r04_20260912_230035.jsonl,21,204.0,85.0,measure,20,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,22,210.0,6.0,measure,19,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,23,216.0,6.0,measure,18,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,24,222.0,6.0,measure,17,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,25,228.0,6.0,measure,16,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,26,234.0,6.0,measure,15,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,27,240.0,6.0,measure,13,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,28,246.0,6.0,measure,12,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,29,252.0,6.0,measure,11,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,30,258.0,6.0,measure,10,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,31,264.0,6.0,measure,9,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,32,270.0,6.0,measure,7,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,33,276.0,6.0,measure,6,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,34,282.0,6.0,measure,5,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,35,288.0,6.0,measure,4,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,36,294.0,6.0,measure,3,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,37,300.0,6.0,measure,2,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,38,306.0,6.0,measure,1,400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,39,312.0,6.0,measure,14,400.0,0.0,direction
4,r04_20260912_230035.jsonl,40,318.0,6.0,measure,8,400.0,0.0,direction
4,r04_20260912_230035.jsonl,41,385.155,67.155,measure,14,580.07,247.128,direction
4,r04_20260912_230035.jsonl,42,391.904,6.75,clear,14,587.05,252.401,success
4,r04_20260912_230035.jsonl,43,477.565,85.661,measure,13,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,44,483.565,6.0,measure,15,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,45,489.565,6.0,measure,12,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,46,495.565,6.0,measure,16,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,47,501.565,6.0,measure,11,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,48,507.565,6.0,measure,17,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,49,513.565,6.0,measure,10,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,50,519.565,6.0,measure,18,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,51,525.565,6.0,measure,9,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,52,531.565,6.0,measure,19,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,53,537.565,6.0,measure,20,200.0,346.41,direction
4,r04_20260912_230035.jsonl,54,543.565,6.0,measure,7,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,55,549.565,6.0,measure,6,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,56,555.565,6.0,measure,5,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,57,561.565,6.0,measure,4,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,58,567.565,6.0,measure,3,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,59,573.565,6.0,measure,2,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,60,579.565,6.0,measure,1,200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,61,585.565,6.0,measure,20,200.0,346.41,direction
4,r04_20260912_230035.jsonl,62,591.565,6.0,measure,8,200.0,346.41,direction
4,r04_20260912_230035.jsonl,63,677.565,86.0,measure,7,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,64,683.565,6.0,measure,9,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,65,689.565,6.0,measure,6,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,66,695.565,6.0,measure,10,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,67,701.565,6.0,measure,5,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,68,707.565,6.0,measure,11,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,69,713.565,6.0,measure,4,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,70,719.565,6.0,measure,12,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,71,725.565,6.0,measure,3,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,72,731.565,6.0,measure,13,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,73,737.565,6.0,measure,2,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,74,743.565,6.0,measure,1,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,75,749.565,6.0,measure,15,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,76,755.565,6.0,measure,16,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,77,761.565,6.0,measure,17,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,78,767.565,6.0,measure,18,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,79,773.565,6.0,measure,19,-200.0,346.41,no_signal
4,r04_20260912_230035.jsonl,80,779.565,6.0,measure,20,-200.0,346.41,direction
4,r04_20260912_230035.jsonl,81,785.565,6.0,measure,8,-200.0,346.41,direction
4,r04_20260912_230035.jsonl,82,871.565,86.0,measure,7,-400.0,0.0,no_signal
4,r04_20260912_230035.jsonl,83,877.565,6.0,measure,9,-400.0,0.0,no_signal
